azurerm_data_factory_dataset_postgresql;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_snowflake;schema_column;name;xsd:string;required
azurerm_data_factory_dataset_sql_server_table;schema_column;name;xsd:string;required
azurerm_data_factory_flowlet_data_flow;sink;name;xsd:string;required
azurerm_data_factory_flowlet_data_flow;source;name;xsd:string;required
azurerm_data_factory_flowlet_data_flow;transformation;name;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;catalog_info;server_endpoint;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;custom_setup_script;blob_container_uri;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;custom_setup_script;sas_token;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;express_vnet_integration;subnet_id;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;package_store;linked_service_name;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;package_store;name;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;proxy;self_hosted_integration_runtime_name;xsd:string;required
azurerm_data_factory_integration_runtime_azure_ssis;proxy;staging_storage_linked_service_name;xsd:string;required
azurerm_data_factory_integration_runtime_managed;catalog_info;server_endpoint;xsd:string;required
azurerm_data_factory_integration_runtime_managed;custom_setup_script;blob_container_uri;xsd:string;required
azurerm_data_factory_integration_runtime_managed;custom_setup_script;sas_token;xsd:string;required
azurerm_data_factory_integration_runtime_managed;vnet_integration;subnet_name;xsd:string;required
azurerm_data_factory_integration_runtime_managed;vnet_integration;vnet_id;xsd:string;required
azurerm_data_factory_integration_runtime_self_hosted;rbac_authorization;resource_id;xsd:string;required
azurerm_data_factory_linked_custom_service;integration_runtime;name;xsd:string;required
azurerm_data_factory_linked_service_azure_blob_storage;key_vault_sas_token;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_azure_blob_storage;key_vault_sas_token;secret_name;xsd:string;required
azurerm_data_factory_linked_service_azure_blob_storage;service_principal_linked_key_vault_key;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_azure_blob_storage;service_principal_linked_key_vault_key;secret_name;xsd:string;required
azurerm_data_factory_linked_service_azure_databricks;instance_pool;cluster_version;xsd:string;required
azurerm_data_factory_linked_service_azure_databricks;instance_pool;instance_pool_id;xsd:string;required
azurerm_data_factory_linked_service_azure_databricks;key_vault_password;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_azure_databricks;key_vault_password;secret_name;xsd:string;required
azurerm_data_factory_linked_service_azure_databricks;new_cluster_config;cluster_version;xsd:string;required
azurerm_data_factory_linked_service_azure_databricks;new_cluster_config;node_type;xsd:string;required
azurerm_data_factory_linked_service_azure_file_storage;key_vault_password;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_azure_file_storage;key_vault_password;secret_name;xsd:string;required
azurerm_data_factory_linked_service_azure_function;key_vault_key;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_azure_function;key_vault_key;secret_name;xsd:string;required
azurerm_data_factory_linked_service_azure_sql_database;key_vault_connection_string;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_azure_sql_database;key_vault_connection_string;secret_name;xsd:string;required
azurerm_data_factory_linked_service_azure_sql_database;key_vault_password;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_azure_sql_database;key_vault_password;secret_name;xsd:string;required
azurerm_data_factory_linked_service_odata;basic_authentication;password;xsd:string;required
azurerm_data_factory_linked_service_odata;basic_authentication;username;xsd:string;required
azurerm_data_factory_linked_service_odbc;basic_authentication;password;xsd:string;required
azurerm_data_factory_linked_service_odbc;basic_authentication;username;xsd:string;required
azurerm_data_factory_linked_service_snowflake;key_vault_password;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_snowflake;key_vault_password;secret_name;xsd:string;required
azurerm_data_factory_linked_service_sql_server;key_vault_connection_string;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_sql_server;key_vault_connection_string;secret_name;xsd:string;required
azurerm_data_factory_linked_service_sql_server;key_vault_password;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_sql_server;key_vault_password;secret_name;xsd:string;required
azurerm_data_factory_linked_service_synapse;key_vault_password;linked_service_name;xsd:string;required
azurerm_data_factory_linked_service_synapse;key_vault_password;secret_name;xsd:string;required
azurerm_data_factory_trigger_blob_event;pipeline;name;xsd:string;required
azurerm_data_factory_trigger_custom_event;pipeline;name;xsd:string;required
azurerm_data_factory_trigger_schedule;pipeline;name;xsd:string;required
azurerm_data_factory_trigger_tumbling_window;pipeline;name;xsd:string;required
azurerm_data_factory_trigger_tumbling_window;retry;count;xsd:float;required
azurerm_data_protection_backup_policy_disk;retention_rule;duration;xsd:string;required
azurerm_data_protection_backup_policy_disk;retention_rule;name;xsd:string;required
azurerm_data_protection_backup_policy_disk;retention_rule;priority;xsd:float;required
azurerm_data_protection_backup_policy_postgresql;retention_rule;duration;xsd:string;required
azurerm_data_protection_backup_policy_postgresql;retention_rule;name;xsd:string;required
azurerm_data_protection_backup_policy_postgresql;retention_rule;priority;xsd:float;required
azurerm_data_protection_backup_vault;identity;type;xsd:string;required
azurerm_data_share;snapshot_schedule;name;xsd:string;required
azurerm_data_share;snapshot_schedule;recurrence;xsd:string;required
azurerm_data_share;snapshot_schedule;start_time;xsd:string;required
azurerm_data_share_account;identity;type;xsd:string;required
azurerm_data_share_dataset_blob_storage;storage_account;name;xsd:string;required
azurerm_data_share_dataset_blob_storage;storage_account;resource_group_name;xsd:string;required
azurerm_data_share_dataset_blob_storage;storage_account;subscription_id;xsd:string;required
azurerm_databox_edge_order;contact;company_name;xsd:string;required
azurerm_databox_edge_order;contact;emails;rdf:list;required
azurerm_databox_edge_order;contact;name;xsd:string;required
azurerm_databox_edge_order;contact;phone_number;xsd:string;required
azurerm_databox_edge_order;shipment_address;address;rdf:list;required
azurerm_databox_edge_order;shipment_address;city;xsd:string;required
azurerm_databox_edge_order;shipment_address;country;xsd:string;required
azurerm_databox_edge_order;shipment_address;postal_code;xsd:string;required
azurerm_databox_edge_order;shipment_address;state;xsd:string;required
azurerm_databricks_access_connector;identity;type;xsd:string;required
azurerm_datadog_monitor;datadog_organization;api_key;xsd:string;required
azurerm_datadog_monitor;datadog_organization;application_key;xsd:string;required
azurerm_datadog_monitor;identity;type;xsd:string;required
